Word,Length of characters,Median duration,Frequency rank,Relative frequency
kendisine,9,0.53,1602,0.00010214884014635143
i̇şin,5,0.3,1602,0.00010214884014635143
ankara,6,0.4399999999999999,1602,0.00010214884014635143
yayınlanacak,12,0.8500000000000001,1602,0.00010214884014635143
geçmedi,7,0.54,1602,0.00010214884014635143
tavrı,5,0.3700000000000001,1602,0.00010214884014635143
edebilir,8,0.4900000000000002,1602,0.00010214884014635143
teşkil,6,0.3900000000000001,1602,0.00010214884014635143
bütçe,5,0.4199999999999999,1602,0.00010214884014635143
yılına,6,0.2900000000000002,1602,0.00010214884014635143
karşılıklı,10,0.58,1602,0.00010214884014635143
araya,5,0.2299999999999999,1602,0.00010214884014635143
kalktı,6,0.5099999999999998,1602,0.00010214884014635143
oylar,5,0.4099999999999999,1602,0.00010214884014635143
doktor,6,0.4300000000000001,1602,0.00010214884014635143
liderleri,9,0.6699999999999999,1602,0.00010214884014635143
gerileme,8,0.49,1602,0.00010214884014635143
belediye,8,0.4199999999999999,1602,0.00010214884014635143
nasıldı,7,0.5200000000000005,1602,0.00010214884014635143
isyan,5,0.3999999999999999,1602,0.00010214884014635143
kuralları,9,0.4599999999999999,1602,0.00010214884014635143
milletvekilleri,15,0.97,1602,0.00010214884014635143
yasayı,6,0.3600000000000003,1602,0.00010214884014635143
önceden,7,0.5,1602,0.00010214884014635143
işlem,5,0.39,1602,0.00010214884014635143
şanslı,6,0.44,1602,0.00010214884014635143
ülkeleri,8,0.4599999999999999,1602,0.00010214884014635143
anayasa,7,0.4599999999999999,1602,0.00010214884014635143
faaliyete,9,0.5100000000000002,1602,0.00010214884014635143
sonu,4,0.2800000000000002,1602,0.00010214884014635143
performans,10,0.6299999999999999,1602,0.00010214884014635143
gümrük,6,0.48,1602,0.00010214884014635143
yaşandı,7,0.5499999999999998,1602,0.00010214884014635143
nereden,7,0.47,1727,9.286258195122857e-05
olurdu,6,0.4499999999999999,1727,9.286258195122857e-05
kınadı,6,0.415,1727,9.286258195122857e-05
yıllardır,9,0.4700000000000001,1727,9.286258195122857e-05
şeyleri,7,0.4000000000000001,1727,9.286258195122857e-05
başlamıştı,10,0.6900000000000002,1727,9.286258195122857e-05
geleceğe,8,0.425,1727,9.286258195122857e-05
bekliyorlar,11,0.8249999999999998,1727,9.286258195122857e-05
öğrenci,7,0.4000000000000003,1727,9.286258195122857e-05
kavram,6,0.4199999999999999,1727,9.286258195122857e-05
çocuğu,6,0.3750000000000001,1727,9.286258195122857e-05
koydu,5,0.455,1727,9.286258195122857e-05
kapalı,6,0.365,1727,9.286258195122857e-05
belki,5,0.3300000000000002,1727,9.286258195122857e-05
zamanları,9,0.4700000000000001,1727,9.286258195122857e-05
sektörde,8,0.61,1727,9.286258195122857e-05
örgütün,7,0.495,1727,9.286258195122857e-05
yarışıyor,9,0.5900000000000001,1727,9.286258195122857e-05
bazen,5,0.505,1727,9.286258195122857e-05
günler,6,0.33,1727,9.286258195122857e-05
doğrulanmış,11,0.7149999999999999,1727,9.286258195122857e-05
vatandaşın,10,0.625,1727,9.286258195122857e-05
dev,3,0.2499999999999999,1727,9.286258195122857e-05
yatırımlar,10,0.5950000000000001,1727,9.286258195122857e-05
bilgiler,8,0.485,1727,9.286258195122857e-05
seydiu,6,0.685,1727,9.286258195122857e-05
atıyor,6,0.4100000000000001,1727,9.286258195122857e-05
hapse,5,0.315,1727,9.286258195122857e-05
icat,4,0.4149999999999999,1727,9.286258195122857e-05
olaysız,7,0.5199999999999999,1727,9.286258195122857e-05
foruma,6,0.48,1727,9.286258195122857e-05
can,3,0.2550000000000001,1727,9.286258195122857e-05
olmuş,5,0.3849999999999999,1727,9.286258195122857e-05
faktör,6,0.485,1727,9.286258195122857e-05
tesise,6,0.5700000000000001,1727,9.286258195122857e-05
uzlaşma,7,0.52,1727,9.286258195122857e-05
ürün,4,0.29,1727,9.286258195122857e-05
fuarda,6,0.475,1727,9.286258195122857e-05
elle,4,0.2799999999999999,1727,9.286258195122857e-05
şiddete,7,0.52,1727,9.286258195122857e-05
bölümlük,8,0.4499999999999999,1727,9.286258195122857e-05
üstü,4,0.2850000000000001,1727,9.286258195122857e-05
yönü,4,0.2099999999999999,1727,9.286258195122857e-05
çağrısında,10,0.52,1727,9.286258195122857e-05
siyaseti,8,0.6549999999999999,1727,9.286258195122857e-05
ufukta,6,0.4100000000000001,1727,9.286258195122857e-05
borç,4,0.25,1727,9.286258195122857e-05
bütçesi,7,0.4299999999999999,1727,9.286258195122857e-05
soğuk,5,0.405,1727,9.286258195122857e-05
olmaya,6,0.3550000000000002,1727,9.286258195122857e-05
blogcu,6,0.495,1727,9.286258195122857e-05
şans,4,0.3299999999999998,1727,9.286258195122857e-05
krize,5,0.3299999999999999,1727,9.286258195122857e-05
çevirdiler,10,0.705,1727,9.286258195122857e-05
kaçıyor,7,0.54,1727,9.286258195122857e-05
zagreb'de,9,0.5450000000000002,1727,9.286258195122857e-05
sonbaharda,10,0.575,1727,9.286258195122857e-05
doğal,5,0.2950000000000001,1727,9.286258195122857e-05
bekliyorsunuz,13,0.8999999999999999,1727,9.286258195122857e-05
suyu,4,0.265,1727,9.286258195122857e-05
buçuk,5,0.305,1727,9.286258195122857e-05
aşırı,5,0.3999999999999999,1727,9.286258195122857e-05
sözü,4,0.27,1727,9.286258195122857e-05
boskovski,9,0.96,1727,9.286258195122857e-05
imzalanması,11,0.7050000000000001,1727,9.286258195122857e-05
kimileri,8,0.485,1727,9.286258195122857e-05
hep,3,0.2299999999999999,1727,9.286258195122857e-05
papanın,7,0.52,1727,9.286258195122857e-05
önerdi,6,0.5449999999999997,1727,9.286258195122857e-05
başlangıç,9,0.6599999999999999,1727,9.286258195122857e-05
olmadığını,10,0.5050000000000001,1727,9.286258195122857e-05
etrafındaki,11,0.655,1727,9.286258195122857e-05
eskiden,7,0.48,1727,9.286258195122857e-05
sandalye,8,0.49,1727,9.286258195122857e-05
umudu,5,0.3650000000000001,1727,9.286258195122857e-05
aylar,5,0.36,1727,9.286258195122857e-05
teklifi,7,0.425,1727,9.286258195122857e-05
personel,8,0.52,1727,9.286258195122857e-05
devralacak,10,0.745,1727,9.286258195122857e-05
aşağı,5,0.385,1727,9.286258195122857e-05
gül'ün,6,0.35,1727,9.286258195122857e-05
kaldılar,8,0.6050000000000002,1727,9.286258195122857e-05
etkin,5,0.3400000000000003,1727,9.286258195122857e-05
oyların,7,0.4799999999999998,1727,9.286258195122857e-05
bine,4,0.2000000000000001,1727,9.286258195122857e-05
ayrıntıları,11,0.7,1727,9.286258195122857e-05
içindeki,8,0.4500000000000002,1727,9.286258195122857e-05
ulaşması,8,0.5399999999999998,1727,9.286258195122857e-05
ister,5,0.4750000000000001,1727,9.286258195122857e-05
karıştırın,10,0.6150000000000001,1727,9.286258195122857e-05
arnavutluk'un,13,0.8300000000000001,1727,9.286258195122857e-05
dörtte,6,0.4099999999999999,1727,9.286258195122857e-05
açıklama,8,0.51,1727,9.286258195122857e-05
yoğun,5,0.3000000000000001,1727,9.286258195122857e-05
protesto,8,0.54,1727,9.286258195122857e-05
i̇srail,7,0.515,1727,9.286258195122857e-05
şiddeti,7,0.485,1727,9.286258195122857e-05
göreve,6,0.365,1727,9.286258195122857e-05
hepsinin,8,0.52,1727,9.286258195122857e-05
normal,6,0.4050000000000001,1727,9.286258195122857e-05
müdahale,8,0.47,1727,9.286258195122857e-05
yasada,6,0.42,1727,9.286258195122857e-05
yaşıyorlar,10,0.6799999999999999,1727,9.286258195122857e-05
değişmedi,9,0.615,1727,9.286258195122857e-05
tercih,6,0.3900000000000001,1727,9.286258195122857e-05
şubat'a,7,0.4099999999999999,1727,9.286258195122857e-05
hakim,5,0.41,1727,9.286258195122857e-05
mıdır,5,0.395,1727,9.286258195122857e-05
mıydı,5,0.3700000000000001,1727,9.286258195122857e-05
sırbistan'daki,14,0.93,1727,9.286258195122857e-05
koruyor,7,0.5450000000000002,1727,9.286258195122857e-05
ekonominin,10,0.6199999999999999,1727,9.286258195122857e-05
seviyede,8,0.5250000000000002,1727,9.286258195122857e-05
ticari,6,0.4699999999999998,1727,9.286258195122857e-05
kararlı,7,0.53,1727,9.286258195122857e-05
mevki,5,0.4299999999999999,1727,9.286258195122857e-05
şikayet,7,0.545,1727,9.286258195122857e-05
iddialı,7,0.5749999999999997,1727,9.286258195122857e-05
nokia,5,0.4949999999999999,1727,9.286258195122857e-05
olumsuz,7,0.44,1727,9.286258195122857e-05
vurguladı,9,0.56,1727,9.286258195122857e-05
insanlarla,10,0.635,1727,9.286258195122857e-05
çalıştı,7,0.5549999999999999,1727,9.286258195122857e-05
i̇ngiliz,8,0.44,1727,9.286258195122857e-05
davaya,6,0.5799999999999998,1727,9.286258195122857e-05
moldova,7,0.51,1802,8.357632375610572e-05
birde,5,0.48,1802,8.357632375610572e-05
kırıklığı,9,0.4700000000000002,1802,8.357632375610572e-05
tutuklanma,10,0.5999999999999999,1802,8.357632375610572e-05
konuyla,7,0.3999999999999999,1802,8.357632375610572e-05
sağlıyor,8,0.6499999999999995,1802,8.357632375610572e-05
onda,4,0.28,1802,8.357632375610572e-05
hizmete,7,0.4099999999999997,1802,8.357632375610572e-05
açıkça,6,0.4000000000000001,1802,8.357632375610572e-05
dönem,5,0.3500000000000001,1802,8.357632375610572e-05
kamuoyunda,10,0.61,1802,8.357632375610572e-05
üyeler,6,0.41,1802,8.357632375610572e-05
gösterdi,8,0.6000000000000005,1802,8.357632375610572e-05
kararın,7,0.52,1802,8.357632375610572e-05
bakanlar,8,0.58,1802,8.357632375610572e-05
gerçekleştirdi,14,1.0999999999999996,1802,8.357632375610572e-05
memur,5,0.44,1802,8.357632375610572e-05
maaşları,8,0.6199999999999999,1802,8.357632375610572e-05
kuruluşun,9,0.52,1802,8.357632375610572e-05
ödeniyor,8,0.5699999999999998,1802,8.357632375610572e-05
oyla,4,0.3400000000000003,1802,8.357632375610572e-05
etkili,6,0.36,1802,8.357632375610572e-05
yapması,7,0.47,1802,8.357632375610572e-05
bölünmüş,8,0.4599999999999999,1802,8.357632375610572e-05
sağlandı,8,0.6599999999999997,1802,8.357632375610572e-05
eksik,5,0.3599999999999999,1802,8.357632375610572e-05
tazminat,8,0.5499999999999998,1802,8.357632375610572e-05
yükseltti,9,0.6500000000000001,1802,8.357632375610572e-05
siyasete,8,0.5099999999999998,1802,8.357632375610572e-05
yavaş,5,0.3199999999999999,1802,8.357632375610572e-05
şaşırtıyor,10,0.7400000000000002,1802,8.357632375610572e-05
kilo,4,0.2400000000000002,1802,8.357632375610572e-05
eleştirdi,9,0.6699999999999999,1802,8.357632375610572e-05
edilen,6,0.3500000000000001,1802,8.357632375610572e-05
farklılık,9,0.5799999999999998,1802,8.357632375610572e-05
kazı,4,0.24,1802,8.357632375610572e-05
takip,5,0.3599999999999999,1802,8.357632375610572e-05
çoğunluğu,9,0.5100000000000002,1802,8.357632375610572e-05
tutumunuz,9,0.5800000000000001,1802,8.357632375610572e-05
yolcu,5,0.3,1802,8.357632375610572e-05
bosnalı,7,0.51,1802,8.357632375610572e-05
artacak,7,0.6099999999999999,1802,8.357632375610572e-05
şirketi,7,0.4600000000000001,1802,8.357632375610572e-05
etmiyor,7,0.6700000000000008,1802,8.357632375610572e-05
darbe,5,0.3700000000000001,1802,8.357632375610572e-05
soru,4,0.3499999999999998,1802,8.357632375610572e-05
davaları,8,0.6300000000000001,1802,8.357632375610572e-05
düzenli,7,0.4,1802,8.357632375610572e-05
talep,5,0.3199999999999998,1802,8.357632375610572e-05
yağlayın,8,0.5799999999999996,1802,8.357632375610572e-05
erkekler,8,0.5800000000000001,1802,8.357632375610572e-05
kuruluş,7,0.4899999999999999,1802,8.357632375610572e-05
avrupa'nın,10,0.5699999999999998,1802,8.357632375610572e-05
açılış,6,0.4499999999999999,1802,8.357632375610572e-05
programda,9,0.7000000000000001,1802,8.357632375610572e-05
sorunlara,9,0.5100000000000002,1802,8.357632375610572e-05
uygulama,8,0.54,1802,8.357632375610572e-05
duyurulacak,11,0.78,1802,8.357632375610572e-05
gelişmelerden,13,0.69,1802,8.357632375610572e-05
sabit,5,0.4599999999999999,1802,8.357632375610572e-05
bunlarla,8,0.5100000000000002,1802,8.357632375610572e-05
müşteriler,10,0.5800000000000001,1802,8.357632375610572e-05
tamamladı,9,0.6599999999999997,1802,8.357632375610572e-05
not,3,0.2600000000000002,1802,8.357632375610572e-05
tesisin,7,0.5899999999999999,1802,8.357632375610572e-05
çözülecek,9,0.6200000000000001,1802,8.357632375610572e-05
sanık,5,0.43,1802,8.357632375610572e-05
değinildi,9,0.6699999999999999,1802,8.357632375610572e-05
işbirliğine,11,0.6700000000000002,1802,8.357632375610572e-05
yapılar,7,0.54,1802,8.357632375610572e-05
zengin,6,0.4,1802,8.357632375610572e-05
talebi,6,0.3699999999999999,1802,8.357632375610572e-05
olmalıdır,9,0.6599999999999999,1802,8.357632375610572e-05
kendim,6,0.4099999999999999,1802,8.357632375610572e-05
dönecek,7,0.5499999999999998,1802,8.357632375610572e-05
devraldı,8,0.595,2293,7.429006556098285e-05
kendimizi,9,0.5699999999999998,2293,7.429006556098285e-05
kulak,5,0.32,2293,7.429006556098285e-05
önerileri,9,0.49,2293,7.429006556098285e-05
verdiği,7,0.3950000000000001,2293,7.429006556098285e-05
kostunica,9,0.7150000000000001,2293,7.429006556098285e-05
sağlayabilir,12,0.645,2293,7.429006556098285e-05
kaldığını,9,0.4799999999999999,2293,7.429006556098285e-05
yazar,5,0.5,2293,7.429006556098285e-05
analist,7,0.47,2293,7.429006556098285e-05
fazlaydı,8,0.62,2293,7.429006556098285e-05
rüşvet,6,0.4549999999999999,2293,7.429006556098285e-05
saati,5,0.43,2293,7.429006556098285e-05
evsiz,5,0.3549999999999998,2293,7.429006556098285e-05
bireysel,8,0.485,2293,7.429006556098285e-05
kaliteli,8,0.4750000000000001,2293,7.429006556098285e-05
arnavutlar,10,0.63,2293,7.429006556098285e-05
felaketti,9,0.7399999999999998,2293,7.429006556098285e-05
numara,6,0.4000000000000001,2293,7.429006556098285e-05
etkilendi,9,0.635,2293,7.429006556098285e-05
oluşuyordu,10,0.71,2293,7.429006556098285e-05
avantaj,7,0.5349999999999999,2293,7.429006556098285e-05
umudum,6,0.4299999999999999,2293,7.429006556098285e-05
bulunmuyor,10,0.6350000000000001,2293,7.429006556098285e-05
etkiler,7,0.5050000000000001,2293,7.429006556098285e-05
beklemede,9,0.6749999999999998,2293,7.429006556098285e-05
din,3,0.33,2293,7.429006556098285e-05
başkanı,7,0.41,2293,7.429006556098285e-05
momentum,8,0.5499999999999998,2293,7.429006556098285e-05
binalar,7,0.6449999999999999,2293,7.429006556098285e-05
tarafı,6,0.29,2293,7.429006556098285e-05
kuzey,5,0.355,2293,7.429006556098285e-05
olacağına,9,0.5549999999999999,2293,7.429006556098285e-05
iadesini,8,0.5900000000000001,2293,7.429006556098285e-05
spora,5,0.3849999999999999,2293,7.429006556098285e-05
eti,3,0.1900000000000001,2293,7.429006556098285e-05
karşılaştı,10,0.7949999999999999,2293,7.429006556098285e-05
makedonya'daki,14,0.8299999999999998,2293,7.429006556098285e-05
bağlamda,8,0.4750000000000001,2293,7.429006556098285e-05
izliyor,7,0.5449999999999999,2293,7.429006556098285e-05
denli,5,0.2800000000000001,2293,7.429006556098285e-05
yılan,5,0.3750000000000001,2293,7.429006556098285e-05
koşullarda,10,0.6099999999999999,2293,7.429006556098285e-05
hizmeti,7,0.4,2293,7.429006556098285e-05
skandal,7,0.615,2293,7.429006556098285e-05
bırakın,7,0.3650000000000001,2293,7.429006556098285e-05
liderlerin,10,0.695,2293,7.429006556098285e-05
rus,3,0.27,2293,7.429006556098285e-05
gösterge,8,0.5300000000000001,2293,7.429006556098285e-05
ikramiye,8,0.5099999999999998,2293,7.429006556098285e-05
üretiminde,10,0.5399999999999999,2293,7.429006556098285e-05
dürüst,6,0.375,2293,7.429006556098285e-05
durduruldu,10,0.7300000000000001,2293,7.429006556098285e-05
güçler,6,0.4050000000000002,2293,7.429006556098285e-05
gerekirse,9,0.7250000000000001,2293,7.429006556098285e-05
belirlenecek,12,0.855,2293,7.429006556098285e-05
yansıyor,8,0.5700000000000001,2293,7.429006556098285e-05
perşembe,8,0.595,2293,7.429006556098285e-05
toplamda,8,0.595,2293,7.429006556098285e-05
sayede,6,0.445,2293,7.429006556098285e-05
girmek,6,0.3649999999999999,2293,7.429006556098285e-05
zıt,3,0.2849999999999999,2293,7.429006556098285e-05
şekeri,6,0.3750000000000001,2293,7.429006556098285e-05
sonuçlarına,11,0.645,2293,7.429006556098285e-05
koşulları,9,0.505,2293,7.429006556098285e-05
alınan,6,0.43,2293,7.429006556098285e-05
alıyordu,8,0.6000000000000001,2293,7.429006556098285e-05
ücretsiz,8,0.7150000000000002,2293,7.429006556098285e-05
umuyor,6,0.4599999999999999,2293,7.429006556098285e-05
gündemdeki,10,0.63,2293,7.429006556098285e-05
sert,4,0.325,2293,7.429006556098285e-05
tavsiyede,9,0.5350000000000003,2293,7.429006556098285e-05
sırasında,9,0.51,2293,7.429006556098285e-05
kararları,9,0.5449999999999999,2293,7.429006556098285e-05
tutan,5,0.345,2293,7.429006556098285e-05
yetmiyor,8,0.6349999999999998,2293,7.429006556098285e-05
parlak,6,0.4200000000000002,2293,7.429006556098285e-05
adaylık,7,0.5099999999999999,2293,7.429006556098285e-05
çin'in,6,0.4250000000000001,2293,7.429006556098285e-05
borçlular,9,0.5999999999999999,2293,7.429006556098285e-05
kurumları,9,0.485,2293,7.429006556098285e-05
i̇skelet,8,0.595,2293,7.429006556098285e-05
istihdam,8,0.6149999999999999,2293,7.429006556098285e-05
karşılık,8,0.5000000000000002,2293,7.429006556098285e-05
çatışmada,9,0.5449999999999999,2293,7.429006556098285e-05
bakanlığı,9,0.495,2293,7.429006556098285e-05
sürecinin,9,0.5349999999999999,2293,7.429006556098285e-05
mücadelesi,10,0.7100000000000001,2293,7.429006556098285e-05
potansiyel,10,0.615,2293,7.429006556098285e-05
iyisini,7,0.3299999999999998,2293,7.429006556098285e-05
eşlik,5,0.3249999999999999,2293,7.429006556098285e-05
uğradı,6,0.4000000000000001,2293,7.429006556098285e-05
sokak,5,0.4399999999999999,2293,7.429006556098285e-05
güçleri,7,0.425,2293,7.429006556098285e-05
inanmıyor,9,0.7350000000000001,2293,7.429006556098285e-05
macaristan,10,0.6799999999999999,2293,7.429006556098285e-05
öneriye,7,0.41,2293,7.429006556098285e-05
şaşırtıcı,9,0.5599999999999999,2293,7.429006556098285e-05
hepimizin,9,0.54,2293,7.429006556098285e-05
öngörülen,9,0.645,2293,7.429006556098285e-05
rakibi,6,0.4650000000000001,2293,7.429006556098285e-05
konuğu,6,0.3850000000000002,2293,7.429006556098285e-05
kapanıyor,9,0.6300000000000001,2293,7.429006556098285e-05
onur,4,0.28,2293,7.429006556098285e-05
çıkmış,6,0.395,2293,7.429006556098285e-05
durağı,6,0.345,2293,7.429006556098285e-05
oylamanın,9,0.5700000000000002,2293,7.429006556098285e-05
köprü,5,0.3749999999999999,2293,7.429006556098285e-05
haksız,6,0.425,2293,7.429006556098285e-05
bilinmiyor,10,0.615,2293,7.429006556098285e-05
fehmiu,6,0.615,2293,7.429006556098285e-05
tanıklar,8,0.525,2293,7.429006556098285e-05
kente,5,0.3650000000000002,2293,7.429006556098285e-05
